seq,is_zvw,instant_quiet,qw,qx,qy,qz,pos_x,pos_y,pos_z
2625.0,1,1,0.99841267,-0.019427594,0.027237477,-0.045309696,-2.3022764,0.15573649,-0.0090458775
2626.0,1,1,0.99841267,-0.01941532,0.027232958,-0.0453173,-2.3022764,0.15573649,-0.0090458775
2627.0,1,1,0.99841213,-0.019410511,0.027235536,-0.045330137,-2.3022764,0.15573649,-0.0090458775
2628.0,1,1,0.99841166,-0.019405415,0.027239842,-0.045340028,-2.3022764,0.15573649,-0.0090458775
2629.0,1,1,0.9984115,-0.019403106,0.027236713,-0.04534734,-2.3022764,0.15573649,-0.0090458775
2630.0,1,1,0.9984109,-0.019403338,0.02723752,-0.0453577,-2.3022764,0.15573649,-0.0090458775
2631.0,1,1,0.99841046,-0.019401418,0.027233107,-0.0453705,-2.3022764,0.15573649,-0.0090458775
2632.0,1,1,0.9984101,-0.019398883,0.027230665,-0.04538098,-2.3022764,0.15573649,-0.0090458775
2633.0,1,1,0.9984098,-0.019401388,0.027226448,-0.045388825,-2.3022764,0.15573649,-0.0090458775
2634.0,1,1,0.99840975,-0.01940143,0.027221242,-0.045393735,-2.3022764,0.15573649,-0.0090458775
2635.0,1,1,0.99840957,-0.019393152,0.027226008,-0.045398816,-2.3022764,0.15573649,-0.0090458775
2636.0,1,1,0.9984092,-0.019382657,0.02723029,-0.045409054,-2.3022764,0.15573649,-0.0090458775
2637.0,1,1,0.9984086,-0.019379994,0.027237216,-0.045419056,-2.3022764,0.15573649,-0.0090458775
2638.0,1,1,0.9984081,-0.019370075,0.027238842,-0.045431804,-2.3022764,0.15573649,-0.0090458775
2639.0,1,1,0.99840784,-0.01936366,0.027233325,-0.0454444,-2.3022764,0.15573649,-0.0090458775
2640.0,1,1,0.99840724,-0.019362021,0.027230766,-0.045459945,-2.3022764,0.15573649,-0.0090458775
2641.0,1,1,0.9984066,-0.019362928,0.027228247,-0.045475423,-2.3022764,0.15573649,-0.0090458775
2642.0,1,1,0.998406,-0.019361388,0.027230714,-0.045487955,-2.3022764,0.15573649,-0.0090458775
2643.0,1,1,0.99840575,-0.019352973,0.027224815,-0.045500405,-2.3022764,0.15573649,-0.0090458775
2644.0,1,1,0.99840575,-0.01934438,0.02721917,-0.04550764,-2.3022764,0.15573649,-0.0090458775
2645.0,1,1,0.99840564,-0.019335506,0.027209293,-0.045520492,-2.3022764,0.15573649,-0.0090458775
2646.0,1,1,0.99840534,-0.019339338,0.027195152,-0.04553366,-2.3022764,0.15573649,-0.0090458775
2647.0,1,1,0.99840486,-0.01934503,0.027183212,-0.045546837,-2.3022764,0.15573649,-0.0090458775
2648.0,1,1,0.9984044,-0.019342428,0.02718271,-0.045559816,-2.3022764,0.15573649,-0.0090458775
2649.0,1,1,0.9984043,-0.019334776,0.027181689,-0.04556449,-2.3022764,0.15573649,-0.0090458775
2650.0,1,1,0.9984041,-0.019333072,0.027178911,-0.045571726,-2.3022764,0.15573649,-0.0090458775
2651.0,1,1,0.9984036,-0.019344067,0.027177094,-0.04557907,-2.3022764,0.15573649,-0.0090458775
2652.0,1,1,0.9984033,-0.019352509,0.027165277,-0.045589272,-2.3022764,0.15573649,-0.0090458775
2653.0,1,1,0.99840313,-0.019355599,0.02715355,-0.04559971,-2.3022764,0.15573649,-0.0090458775
2654.0,1,1,0.99840254,-0.01935379,0.0271496,-0.04561534,-2.3022764,0.15573649,-0.0090458775
2655.0,1,1,0.9984025,-0.019352395,0.027140742,-0.04562277,-2.3022764,0.15573649,-0.0090458775
2656.0,1,1,0.9984023,-0.01934799,0.027136827,-0.045630284,-2.3022764,0.15573649,-0.0090458775
2657.0,1,1,0.9984018,-0.019338148,0.027139612,-0.045643196,-2.3022764,0.15573649,-0.0090458775
2658.0,1,1,0.9984017,-0.019326365,0.027140658,-0.045650903,-2.3022764,0.15573649,-0.0090458775
2659.0,1,1,0.9984014,-0.01932747,0.027137402,-0.04565849,-2.3022764,0.15573649,-0.0090458775
2660.0,1,1,0.99840117,-0.019333666,0.027129062,-0.045666102,-2.3022764,0.15573649,-0.0090458775
2661.0,1,1,0.998401,-0.019336743,0.027125683,-0.04567113,-2.3022764,0.15573649,-0.0090458775
2662.0,1,1,0.99840057,-0.019339966,0.027126798,-0.045678586,-2.3022764,0.15573649,-0.0090458775
2663.0,1,1,0.9983997,-0.019345958,0.027128814,-0.045694172,-2.3022764,0.15573649,-0.0090458775
2664.0,1,1,0.998399,-0.019346487,0.02713083,-0.04570735,-2.3022764,0.15573649,-0.0090458775
2665.0,1,1,0.99839836,-0.019347437,0.027127558,-0.045723025,-2.3022764,0.15573649,-0.0090458775
2666.0,1,1,0.99839765,-0.019353377,0.027127147,-0.04573601,-2.3022764,0.15573649,-0.0090458775
2667.0,1,1,0.99839705,-0.01936151,0.027129503,-0.045743667,-2.3022764,0.15573649,-0.0090458775
2668.0,1,1,0.9983963,-0.019372188,0.027132235,-0.04575417,-2.3022764,0.15573649,-0.0090458775
2669.0,1,1,0.9983955,-0.01937744,0.02713909,-0.045764573,-2.3022764,0.15573649,-0.0090458775
2670.0,1,1,0.9983949,-0.019380132,0.027148124,-0.045772064,-2.3022764,0.15573649,-0.0090458775
2671.0,1,1,0.9983946,-0.019378334,0.027144423,-0.045782164,-2.3022764,0.15573649,-0.0090458775
2672.0,1,1,0.9983939,-0.019376427,0.027141115,-0.045800693,-2.3022764,0.15573649,-0.0090458775
2673.0,1,1,0.9983936,-0.019379457,0.027132865,-0.04581124,-2.3022764,0.15573649,-0.0090458775
2674.0,1,1,0.99839324,-0.019376982,0.027131563,-0.045818828,-2.3022764,0.15573649,-0.0090458775
2675.0,1,1,0.99839246,-0.019374201,0.027142193,-0.045831602,-2.3022764,0.15573649,-0.0090458775
2676.0,1,1,0.99839133,-0.01937451,0.027158435,-0.045846835,-2.3022764,0.15573649,-0.0090458775
2677.0,1,1,0.9983905,-0.01937012,0.027174752,-0.045856867,-2.3022764,0.15573649,-0.0090458775
2678.0,1,1,0.99838966,-0.019370085,0.027188383,-0.045867056,-2.3022764,0.15573649,-0.0090458775
2679.0,1,1,0.9983887,-0.019372387,0.027199129,-0.045880042,-2.3022764,0.15573649,-0.0090458775
2680.0,1,1,0.9983877,-0.019371983,0.027214753,-0.04589297,-2.3022764,0.15573649,-0.0090458775
2681.0,1,1,0.9983869,-0.019366907,0.027235083,-0.045900345,-2.3022764,0.15573649,-0.0090458775
2682.0,1,1,0.9983858,-0.019364147,0.027252518,-0.045915715,-2.3022764,0.15573649,-0.0090458775
2683.0,1,1,0.998385,-0.019369125,0.027265653,-0.04592326,-2.3022764,0.15573649,-0.0090458775
2684.0,1,1,0.9983845,-0.019368863,0.02727615,-0.045928348,-2.3022764,0.15573649,-0.0090458775
2685.0,1,1,0.998384,-0.019368563,0.02728471,-0.04593362,-2.3022764,0.15573649,-0.0090458775
2686.0,1,1,0.99838316,-0.019371381,0.027290354,-0.045946594,-2.3022764,0.15573649,-0.0090458775
2687.0,1,1,0.9983825,-0.019376462,0.027298683,-0.04595424,-2.3022764,0.15573649,-0.0090458775
2688.0,1,1,0.9983821,-0.019376403,0.027296292,-0.04596484,-2.3022764,0.15573649,-0.0090458775
2689.0,1,1,0.9983817,-0.019381035,0.027294284,-0.045972995,-2.3022764,0.15573649,-0.0090458775
2690.0,1,1,0.9983811,-0.019385042,0.027300017,-0.045981344,-2.3022764,0.15573649,-0.0090458775
2691.0,1,1,0.9983802,-0.019394163,0.027308416,-0.04599228,-2.3022764,0.15573649,-0.0090458775
2692.0,1,1,0.99837905,-0.01940116,0.027318547,-0.046005532,-2.3022764,0.15573649,-0.0090458775
2693.0,1,1,0.99837786,-0.019405419,0.027333237,-0.046021365,-2.3022764,0.15573649,-0.0090458775
2694.0,1,1,0.9983773,-0.019409442,0.027339667,-0.046029042,-2.3022764,0.15573649,-0.0090458775
2695.0,1,1,0.99837655,-0.019408366,0.027345847,-0.04604223,-2.3022764,0.15573649,-0.0090458775
2696.0,1,1,0.9983757,-0.019410025,0.027357768,-0.04605269,-2.3022764,0.15573649,-0.0090458775
2697.0,1,1,0.9983754,-0.019406946,0.0273619,-0.046057783,-2.3022764,0.15573649,-0.0090458775
2698.0,1,1,0.99837494,-0.019398961,0.02736821,-0.046068117,-2.3022764,0.15573649,-0.0090458775
2699.0,1,1,0.99837416,-0.01939081,0.027379349,-0.046081096,-2.3022764,0.15573649,-0.0090458775
2700.0,1,1,0.99837387,-0.019385604,0.027380757,-0.046088673,-2.3022764,0.15573649,-0.0090458775
2701.0,1,1,0.99837375,-0.0193781,0.027377047,-0.046096332,-2.3022764,0.15573649,-0.0090458775
2702.0,1,1,0.998373,-0.019375207,0.027385753,-0.04610939,-2.3022764,0.15573649,-0.0090458775
2703.0,1,1,0.9983717,-0.019374471,0.02740454,-0.046125066,-2.3022764,0.15573649,-0.0090458775
2704.0,1,1,0.99837106,-0.019371448,0.027412437,-0.046135247,-2.3022764,0.15573649,-0.0090458775
2705.0,1,1,0.99837077,-0.01936464,0.027412318,-0.04614513,-2.3022764,0.15573649,-0.0090458775
2706.0,1,1,0.9983704,-0.019357534,0.027409932,-0.046157867,-2.3022764,0.15573649,-0.0090458775
2707.0,1,1,0.99837,-0.01935988,0.027406033,-0.04616845,-2.3022764,0.15573649,-0.0090458775
2708.0,1,1,0.998369,-0.019366361,0.027412202,-0.046184566,-2.3022764,0.15573649,-0.0090458775
2709.0,1,1,0.998368,-0.019357977,0.02742767,-0.046197575,-2.3022764,0.15573649,-0.0090458775
2710.0,1,1,0.9983674,-0.019356076,0.027430575,-0.046210166,-2.3022764,0.15573649,-0.0090458775
2711.0,1,1,0.99836665,-0.01935853,0.027431443,-0.046225924,-2.3022764,0.15573649,-0.0090458775
2712.0,1,1,0.9983661,-0.01935294,0.02743173,-0.04623911,-2.3022764,0.15573649,-0.0090458775
2713.0,1,1,0.9983657,-0.019350294,0.027431851,-0.046249464,-2.3022764,0.15573649,-0.0090458775
2714.0,1,1,0.9983653,-0.01934769,0.027435279,-0.046257354,-2.3022764,0.15573649,-0.0090458775
2715.0,1,1,0.998365,-0.019329874,0.02745003,-0.04626212,-2.3022764,0.15573649,-0.0090458775
2716.0,1,1,0.99836457,-0.019315312,0.027455293,-0.046274174,-2.3022764,0.15573649,-0.0090458775
2717.0,1,1,0.9983634,-0.01931182,0.027469652,-0.04629264,-2.3022764,0.15573649,-0.0090458775
2718.0,1,1,0.99836236,-0.019310756,0.027481642,-0.04630866,-2.3022764,0.15573649,-0.0090458775
2719.0,1,1,0.9983619,-0.019305747,0.027481208,-0.046321914,-2.3022764,0.15573649,-0.0090458775
2720.0,1,1,0.99836177,-0.019291328,0.027481824,-0.046330005,-2.3022764,0.15573649,-0.0090458775
2721.0,1,1,0.99836135,-0.019274736,0.02748596,-0.046342846,-2.3022764,0.15573649,-0.0090458775
2722.0,1,1,0.99836093,-0.019258002,0.027496861,-0.046352535,-2.3022764,0.15573649,-0.0090458775
2723.0,1,1,0.9983605,-0.019241666,0.027502367,-0.046364874,-2.3022764,0.15573649,-0.0090458775
2724.0,1,1,0.9983602,-0.01922797,0.027506167,-0.046374924,-2.3022764,0.15573649,-0.0090458775
2725.0,1,1,0.9983598,-0.019226866,0.027505495,-0.046385013,-2.3022764,0.15573649,-0.0090458775
2726.0,1,1,0.99835986,-0.019220185,0.02749908,-0.046389934,-2.3022764,0.15573649,-0.0090458775
2727.0,1,1,0.9983596,-0.019213215,0.02749498,-0.046400327,-2.3022764,0.15573649,-0.0090458775
2728.0,1,1,0.99835914,-0.019206328,0.027495993,-0.046413284,-2.3022764,0.15573649,-0.0090458775
2729.0,1,1,0.99835867,-0.019199787,0.027500141,-0.046423502,-2.3022764,0.15573649,-0.0090458775
2730.0,1,1,0.99835813,-0.019201396,0.027501972,-0.046433482,-2.3022764,0.15573649,-0.0090458775
2731.0,1,1,0.9983575,-0.01920496,0.027505761,-0.04644342,-2.3022764,0.15573649,-0.0090458775
2732.0,1,1,0.99835694,-0.01920761,0.02751431,-0.04644818,-2.3022764,0.15573649,-0.0090458775
2733.0,1,1,0.9983564,-0.019210476,0.02752361,-0.04645315,-2.3022764,0.15573649,-0.0090458775
2734.0,1,1,0.99835587,-0.01921166,0.027525475,-0.046463475,-2.3022764,0.15573649,-0.0090458775
2735.0,1,1,0.9983554,-0.019207511,0.02752938,-0.04647372,-2.3022764,0.15573649,-0.0090458775
2736.0,1,1,0.9983545,-0.019205377,0.027540518,-0.046486583,-2.3022764,0.15573649,-0.0090458775
2737.0,1,1,0.998354,-0.019211331,0.027536351,-0.046496782,-2.3022764,0.15573649,-0.0090458775
2738.0,1,1,0.9983537,-0.01921928,0.027532645,-0.046501968,-2.3022764,0.15573649,-0.0090458775
2739.0,1,1,0.99835294,-0.019224785,0.027534148,-0.04651516,-2.3022764,0.15573649,-0.0090458775
2740.0,1,1,0.99835217,-0.01922563,0.027540907,-0.0465281,-2.3022764,0.15573649,-0.0090458775
2741.0,1,1,0.99835145,-0.019218978,0.027550172,-0.04654104,-2.3022764,0.15573649,-0.0090458775
2742.0,1,1,0.998351,-0.019212209,0.027553963,-0.04655139,-2.3022764,0.15573649,-0.0090458775
2743.0,1,1,0.9983505,-0.019212691,0.027557705,-0.04655913,-2.3022764,0.15573649,-0.0090458775
2744.0,1,1,0.9983499,-0.019210398,0.027563512,-0.046569526,-2.3022764,0.15573649,-0.0090458775
2745.0,1,1,0.9983497,-0.019198308,0.027566541,-0.04657719,-2.3022764,0.15573649,-0.0090458775
2746.0,1,1,0.99834937,-0.01918735,0.027569918,-0.046587404,-2.3022764,0.15573649,-0.0090458775
2747.0,1,1,0.99834895,-0.019182041,0.027568223,-0.046600126,-2.3022764,0.15573649,-0.0090458775
2748.0,1,1,0.9983486,-0.019175466,0.027568713,-0.046610396,-2.3022764,0.15573649,-0.0090458775
2749.0,1,1,0.9983482,-0.019170977,0.027574098,-0.04661798,-2.3022764,0.15573649,-0.0090458775
2750.0,1,1,0.9983474,-0.019174643,0.027577376,-0.046630844,-2.3022764,0.15573649,-0.0090458775
2751.0,1,1,0.99834657,-0.019175662,0.02758087,-0.046643894,-2.3022764,0.15573649,-0.0090458775
2752.0,1,1,0.99834615,-0.019174278,0.02758184,-0.046654306,-2.3022764,0.15573649,-0.0090458775
2753.0,1,1,0.9983455,-0.019173201,0.027585292,-0.046667144,-2.3022764,0.15573649,-0.0090458775
2754.0,1,1,0.99834454,-0.019171335,0.027598558,-0.046680048,-2.3022764,0.15573649,-0.0090458775
2755.0,1,1,0.998344,-0.019171953,0.027603868,-0.046687633,-2.3022764,0.15573649,-0.0090458775
2756.0,1,1,0.9983436,-0.019170651,0.02760156,-0.04669783,-2.3022764,0.15573649,-0.0090458775
2757.0,1,1,0.99834317,-0.01917237,0.027600138,-0.046708085,-2.3022764,0.15573649,-0.0090458775
2758.0,1,1,0.99834234,-0.01917895,0.027604006,-0.046721004,-2.3022764,0.15573649,-0.0090458775
2759.0,1,1,0.9983416,-0.01918204,0.02761497,-0.04672863,-2.3022764,0.15573649,-0.0090458775
2760.0,1,1,0.99834126,-0.019182855,0.027615355,-0.046736315,-2.3022764,0.15573649,-0.0090458775
2761.0,1,1,0.9983405,-0.019183991,0.027615903,-0.04675203,-2.3022764,0.15573649,-0.0090458775
2762.0,1,1,0.99833983,-0.019177133,0.027621347,-0.046765175,-2.3022764,0.15573649,-0.0090458775
2763.0,1,1,0.99833965,-0.019168716,0.027621215,-0.046772614,-2.3022764,0.15573649,-0.0090458775
2764.0,1,1,0.99833953,-0.019160585,0.027613947,-0.04678287,-2.3022764,0.15573649,-0.0090458775
2765.0,1,1,0.9983394,-0.019156922,0.027607119,-0.046790577,-2.3022764,0.15573649,-0.0090458775
2766.0,1,1,0.99833894,-0.01916108,0.027605297,-0.046800748,-2.3022764,0.15573649,-0.0090458775
2767.0,1,1,0.99833834,-0.019162508,0.027608689,-0.046810985,-2.3022764,0.15573649,-0.0090458775
2768.0,1,1,0.99833775,-0.019169029,0.027612226,-0.046818424,-2.3022764,0.15573649,-0.0090458775
2769.0,1,1,0.99833703,-0.019177778,0.027615368,-0.04682856,-2.3022764,0.15573649,-0.0090458775
2770.0,1,1,0.99833626,-0.019185778,0.02762053,-0.04683879,-2.3022764,0.15573649,-0.0090458775
2771.0,1,1,0.99833584,-0.019188603,0.027625805,-0.046843763,-2.3022764,0.15573649,-0.0090458775
2772.0,1,1,0.9983356,-0.019189214,0.027628994,-0.046846144,-2.3022764,0.15573649,-0.0090458775
2773.0,1,1,0.99833554,-0.019190472,0.027621798,-0.046851087,-2.3022764,0.15573649,-0.0090458775
2774.0,1,1,0.9983354,-0.01918896,0.027613793,-0.04685854,-2.3022764,0.15573649,-0.0090458775
2775.0,1,1,0.99833465,-0.019192057,0.027616408,-0.04687164,-2.3022764,0.15573649,-0.0090458775
2776.0,1,1,0.99833405,-0.019198125,0.027611714,-0.04688448,-2.3022764,0.15573649,-0.0090458775
2777.0,1,1,0.99833375,-0.019204117,0.027605396,-0.04689226,-2.3022764,0.15573649,-0.0090458775
2778.0,1,1,0.9983329,-0.01920736,0.027611287,-0.046905223,-2.3022764,0.15573649,-0.0090458775
2779.0,1,1,0.9983323,-0.019207748,0.027619451,-0.04691282,-2.3022764,0.15573649,-0.0090458775
2780.0,1,1,0.99833155,-0.019210944,0.027622428,-0.04692577,-2.3022764,0.15573649,-0.0090458775
2781.0,1,1,0.9983309,-0.019214317,0.027628362,-0.046935998,-2.3022764,0.15573649,-0.0090458775
2782.0,1,1,0.99832994,-0.019220527,0.027636893,-0.046948645,-2.3022764,0.15573649,-0.0090458775
2783.0,1,1,0.9983294,-0.019226968,0.027635094,-0.04695868,-2.3022764,0.15573649,-0.0090458775
2784.0,1,1,0.9983293,-0.01923345,0.027625743,-0.046963442,-2.3022764,0.15573649,-0.0090458775
2785.0,1,1,0.99832934,-0.01922774,0.027615719,-0.046970803,-2.3022764,0.15573649,-0.0090458775
2786.0,1,1,0.9983289,-0.019224532,0.027612716,-0.046983063,-2.3022764,0.15573649,-0.0090458775
2787.0,1,1,0.99832827,-0.019222043,0.027620016,-0.046993133,-2.3022764,0.15573649,-0.0090458775
2788.0,1,1,0.9983272,-0.019227168,0.027633527,-0.047006167,-2.3022764,0.15573649,-0.0090458775
2789.0,1,1,0.9983267,-0.019236108,0.027623858,-0.04701893,-2.3022764,0.15573649,-0.0090458775
2790.0,1,1,0.9983267,-0.019240022,0.02760422,-0.04702912,-2.3022764,0.15573649,-0.0090458775
2791.0,1,1,0.99832636,-0.019245502,0.027600434,-0.047036793,-2.3022764,0.15573649,-0.0090458775
2792.0,1,1,0.99832594,-0.0192512,0.027593352,-0.047047026,-2.3022764,0.15573649,-0.0090458775
2793.0,1,1,0.9983253,-0.019259205,0.027594343,-0.047057208,-2.3022764,0.15573649,-0.0090458775
2794.0,1,1,0.99832445,-0.019274872,0.027595928,-0.04706746,-2.3022764,0.15573649,-0.0090458775
2795.0,1,1,0.99832356,-0.019287886,0.027597442,-0.04708044,-2.3022764,0.15573649,-0.0090458775
2796.0,1,1,0.99832237,-0.01930085,0.02760142,-0.047095995,-2.3022764,0.15573649,-0.0090458775
2797.0,1,1,0.9983216,-0.019313507,0.027605452,-0.047106214,-2.3022764,0.15573649,-0.0090458775
2798.0,1,1,0.99832094,-0.01932033,0.027614603,-0.04711137,-2.3022764,0.15573649,-0.0090458775
2799.0,1,1,0.9983199,-0.019334892,0.027620621,-0.0471243,-2.3022764,0.15573649,-0.0090458775
2800.0,1,1,0.99831903,-0.019343918,0.027628688,-0.047134515,-2.3022764,0.15573649,-0.0090458775
2801.0,1,1,0.9983185,-0.01934251,0.027635904,-0.047142003,-2.3022764,0.15573649,-0.0090458775
2802.0,1,1,0.9983177,-0.019346718,0.027643245,-0.047151845,-2.3022764,0.15573649,-0.0090458775
2803.0,1,1,0.9983168,-0.019350844,0.027651025,-0.047164693,-2.3022764,0.15573649,-0.0090458775
2804.0,1,1,0.99831617,-0.0193599,0.027651226,-0.047175042,-2.3022764,0.15573649,-0.0090458775
2805.0,1,1,0.99831516,-0.019373424,0.027659483,-0.04718556,-2.3022764,0.15573649,-0.0090458775
2806.0,1,1,0.99831414,-0.01938948,0.027672881,-0.047193144,-2.3022764,0.15573649,-0.0090458775
2807.0,1,1,0.9983133,-0.019400809,0.027683292,-0.047200434,-2.3022764,0.15573649,-0.0090458775
2808.0,1,1,0.9983127,-0.019401949,0.027690692,-0.047207806,-2.3022764,0.15573649,-0.0090458775
2809.0,1,1,0.9983119,-0.019405652,0.027700793,-0.04721785,-2.3022764,0.15573649,-0.0090458775
2810.0,1,1,0.9983106,-0.019411629,0.027720923,-0.047230348,-2.3022764,0.15573649,-0.0090458775
2811.0,1,1,0.9983095,-0.019409783,0.027740542,-0.047242958,-2.3022764,0.15573649,-0.0090458775
2812.0,1,1,0.9983088,-0.019408891,0.027744679,-0.047255438,-2.3022764,0.15573649,-0.0090458775
2813.0,1,1,0.99830824,-0.019415816,0.027741855,-0.047265455,-2.3022764,0.15573649,-0.0090458775
2814.0,1,1,0.99830765,-0.01941929,0.027743643,-0.047275696,-2.3022764,0.15573649,-0.0090458775
2815.0,1,1,0.9983067,-0.019422151,0.027755007,-0.047288436,-2.3022764,0.15573649,-0.0090458775
2816.0,1,1,0.9983058,-0.019422643,0.027766075,-0.04730103,-2.3022764,0.15573649,-0.0090458775
2817.0,1,1,0.998305,-0.019420646,0.027777627,-0.047311176,-2.3022764,0.15573649,-0.0090458775
2818.0,1,1,0.9983047,-0.019421542,0.027776433,-0.04731872,-2.3022764,0.15573649,-0.0090458775
2819.0,1,1,0.9983042,-0.019422399,0.027777813,-0.04732897,-2.3022764,0.15573649,-0.0090458775
2820.0,1,1,0.99830365,-0.019423218,0.027778592,-0.04733898,-2.3022764,0.15573649,-0.0090458775
2821.0,1,1,0.9983029,-0.01943608,0.027779559,-0.047349192,-2.3022764,0.15573649,-0.0090458775
2822.0,1,1,0.99830174,-0.019447964,0.027785687,-0.047364987,-2.3022764,0.15573649,-0.0090458775
2823.0,1,1,0.99830115,-0.019448308,0.02778906,-0.047375116,-2.3022764,0.15573649,-0.0090458775
2824.0,1,1,0.9983005,-0.01943634,0.027799617,-0.047387872,-2.3022764,0.15573649,-0.0090458775
2825.0,1,1,0.99829996,-0.019429345,0.02780241,-0.04740058,-2.3022764,0.15573649,-0.0090458775
2826.0,1,1,0.99829924,-0.019429792,0.02780586,-0.04741357,-2.3022764,0.15573649,-0.0090458775
2827.0,1,1,0.99829835,-0.019432632,0.0278147,-0.04742385,-2.3022764,0.15573649,-0.0090458775
2828.0,1,1,0.9982977,-0.0194281,0.027820397,-0.047436714,-2.3022764,0.15573649,-0.0090458775
2829.0,1,1,0.9982969,-0.019423896,0.027826207,-0.047452178,-2.3022764,0.15573649,-0.0090458775
2830.0,1,1,0.9982961,-0.019417772,0.027834184,-0.047467414,-2.3022764,0.15573649,-0.0090458775
2831.0,1,1,0.99829525,-0.019415574,0.027844625,-0.047480196,-2.3022764,0.15573649,-0.0090458775
2832.0,1,1,0.9982944,-0.019420745,0.027852919,-0.047490563,-2.3022764,0.15573649,-0.0090458775
2833.0,1,1,0.9982933,-0.01943367,0.027861476,-0.04750354,-2.3022764,0.15573649,-0.0090458775
2834.0,1,1,0.9982919,-0.019451832,0.027872719,-0.04751896,-2.3022764,0.15573649,-0.0090458775
2835.0,1,1,0.99829084,-0.019459764,0.027883435,-0.0475316,-2.3022764,0.15573649,-0.0090458775
2836.0,1,1,0.9982904,-0.0194551,0.027888434,-0.047538865,-2.3022764,0.15573649,-0.0090458775
2837.0,1,1,0.99829024,-0.019450841,0.027882855,-0.047548823,-2.3022764,0.15573649,-0.0090458775
2838.0,1,1,0.9982897,-0.019448798,0.027887635,-0.04755863,-2.3022764,0.15573649,-0.0090458775
2839.0,1,1,0.9982892,-0.019446207,0.027894761,-0.04756595,-2.3022764,0.15573649,-0.0090458775
2840.0,1,1,0.9982885,-0.019446457,0.027899472,-0.047575906,-2.3022764,0.15573649,-0.0090458775
2841.0,1,1,0.9982877,-0.019451864,0.027904565,-0.047588646,-2.3022764,0.15573649,-0.0090458775
2842.0,1,1,0.9982871,-0.019452356,0.027899195,-0.047604278,-2.3022764,0.15573649,-0.0090458775
2843.0,1,1,0.99828684,-0.019450596,0.027886145,-0.047617257,-2.3022764,0.15573649,-0.0090458775
2844.0,1,1,0.99828637,-0.01945092,0.027883394,-0.047630165,-2.3022764,0.15573649,-0.0090458775
2845.0,1,1,0.9982857,-0.019448657,0.027882798,-0.047645606,-2.3022764,0.15573649,-0.0090458775
2846.0,1,1,0.998285,-0.019443937,0.027879586,-0.047663845,-2.3022764,0.15573649,-0.0090458775
2847.0,1,1,0.9982845,-0.019438894,0.027878806,-0.047676705,-2.3022764,0.15573649,-0.0090458775
2848.0,1,1,0.998284,-0.019438481,0.027880855,-0.047687072,-2.3022764,0.15573649,-0.0090458775
2849.0,1,1,0.99828297,-0.019445809,0.027886208,-0.04770022,-2.3022764,0.15573649,-0.0090458775
2850.0,1,1,0.9982824,-0.019451337,0.027886506,-0.047710367,-2.3022764,0.15573649,-0.0090458775
2851.0,1,1,0.9982817,-0.019451784,0.027889038,-0.047723085,-2.3022764,0.15573649,-0.0090458775
2852.0,1,1,0.99828076,-0.019456731,0.02789884,-0.047735672,-2.3022764,0.15573649,-0.0090458775
2853.0,1,1,0.9982792,-0.019468743,0.027923929,-0.04774823,-2.3022764,0.15573649,-0.0090458775
2854.0,1,1,0.9982782,-0.019477924,0.02794165,-0.047755707,-2.3022764,0.15573649,-0.0090458775
2855.0,1,1,0.9982773,-0.019484919,0.027951602,-0.047765944,-2.3022764,0.15573649,-0.0090458775
2856.0,1,1,0.99827635,-0.01948406,0.02796365,-0.047778938,-2.3022764,0.15573649,-0.0090458775
2857.0,1,1,0.99827546,-0.019483749,0.027970228,-0.047794368,-2.3022764,0.15573649,-0.0090458775
2858.0,1,1,0.9982744,-0.019493619,0.027980039,-0.047807124,-2.3022764,0.15573649,-0.0090458775
2859.0,1,1,0.99827325,-0.019505952,0.027989848,-0.04781977,-2.3022764,0.15573649,-0.0090458775
2860.0,1,1,0.9982725,-0.019508053,0.027993973,-0.04783256,-2.3022764,0.15573649,-0.0090458775
2861.0,1,1,0.99827206,-0.019502355,0.02799492,-0.04784272,-2.3022764,0.15573649,-0.0090458775
2862.0,1,1,0.9982714,-0.019498598,0.02800321,-0.047852866,-2.3022764,0.15573649,-0.0090458775
2863.0,1,1,0.99827087,-0.019494466,0.028011337,-0.047860514,-2.3022764,0.15573649,-0.0090458775
2864.0,1,1,0.99827033,-0.019496098,0.028012313,-0.047870856,-2.3022764,0.15573649,-0.0090458775
2865.0,1,1,0.9982696,-0.019498399,0.028010787,-0.04788634,-2.3022764,0.15573649,-0.0090458775
2866.0,1,1,0.9982693,-0.01949568,0.0280013,-0.047899213,-2.3022764,0.15573649,-0.0090458775
2867.0,1,1,0.99826884,-0.0194956,0.027992288,-0.04791488,-2.3022764,0.15573649,-0.0090458775
2868.0,1,1,0.9982682,-0.019495238,0.02798846,-0.047930595,-2.3022764,0.15573649,-0.0090458775
2869.0,1,1,0.9982675,-0.01949443,0.027992243,-0.047943585,-2.3022764,0.15573649,-0.0090458775
2870.0,1,1,0.998267,-0.019490827,0.027992984,-0.047953933,-2.3022764,0.15573649,-0.0090458775
2871.0,1,1,0.9982669,-0.019484906,0.027988428,-0.04796156,-2.3022764,0.15573649,-0.0090458775
2872.0,1,1,0.99826634,-0.019481702,0.027986813,-0.0479746,-2.3022764,0.15573649,-0.0090458775
2873.0,1,1,0.9982655,-0.019483259,0.027987933,-0.047990475,-2.3022764,0.15573649,-0.0090458775
