seq,is_zvw,instant_quiet,qw,qx,qy,qz,pos_x,pos_y,pos_z
1418,1,1,0.999665,-0.0066684,0.0062116,-0.0242255,0.0,0.0,0.0
1419,1,1,0.9996668,-0.0065023,0.0046104,-0.0245522,0.0,0.0,0.0
1420,1,1,0.9996666,-0.0063713,0.0028499,-0.0248597,0.0,0.0,0.0
1421,1,1,0.999663,-0.006236,0.0010028,-0.0251807,0.0,0.0,0.0
1422,1,1,0.9996554,-0.0060632,-0.0008992,-0.025525,0.0,0.0,0.0
1423,1,1,0.9996434,-0.0058819,-0.0029395,-0.0258816,0.0,0.0,0.0
1424,1,1,0.999626,-0.0056848,-0.0050627,-0.0262659,0.0,0.0,0.0
1425,1,1,0.9996032,-0.0054821,-0.0072604,-0.0266587,0.0,0.0,0.0
1426,1,1,0.9995743,-0.0053159,-0.0095068,-0.0270656,0.0,0.0,0.0
1427,1,1,0.9995394,-0.0052057,-0.0117162,-0.027508,0.0,0.0,0.0
1428,1,1,0.9994975,-0.0052199,-0.0140026,-0.0279548,0.0,0.0,0.0
1429,1,1,0.9994487,-0.0053277,-0.0163724,-0.0283886,0.0,0.0,0.0
1430,1,1,0.9993913,-0.0055177,-0.0189335,-0.0287788,0.0,0.0,0.0
1431,1,1,0.9993225,-0.0058131,-0.0217164,-0.0291408,0.0,0.0,0.0
1432,0,0,0.9992332,-0.0063743,-0.0249729,-0.0294765,-1.6e-05,9e-06,1.4e-05
1433,0,0,0.9991261,-0.0070162,-0.0284521,-0.0298033,-4.9e-05,2.4e-05,4.2e-05
1434,0,0,0.9989997,-0.007713,-0.0321122,-0.0301508,-0.000104,4.6e-05,8.4e-05
1435,0,0,0.9988475,-0.0084904,-0.0360208,-0.0305655,-0.0002,7.9e-05,0.000138
1436,0,0,0.998652,-0.009413,-0.0405126,-0.0310507,-0.000378,0.000133,0.000205
1437,0,0,0.9983828,-0.0105437,-0.0461211,-0.0315183,-0.000691,0.000219,0.000286
1438,0,0,0.9979906,-0.0119711,-0.0533861,-0.0319592,-0.001173,0.000352,0.000388
1439,0,0,0.9974288,-0.0138072,-0.0623971,-0.0324308,-0.001843,0.00054,0.000514
1440,0,0,0.9966429,-0.0161519,-0.0731459,-0.0330415,-0.002728,0.000788,0.000667
1441,0,0,0.9955378,-0.0190242,-0.0860534,-0.0337288,-0.003861,0.001112,0.000853
1442,0,0,0.9940282,-0.0226569,-0.1010246,-0.034476,-0.005271,0.001538,0.001086
1443,0,0,0.9919726,-0.0274509,-0.1182298,-0.0354776,-0.006997,0.002095,0.001385
1444,0,0,0.9891819,-0.0332782,-0.1380863,-0.0366601,-0.009046,0.002776,0.001769
1445,0,0,0.9856301,-0.0396356,-0.1597479,-0.0379861,-0.011403,0.003563,0.002251
1446,0,0,0.981328,-0.0466654,-0.1823576,-0.0395409,-0.014049,0.00447,0.002829
1447,0,0,0.9760784,-0.0549163,-0.2062454,-0.0414467,-0.017037,0.005534,0.003485
1448,0,0,0.9695863,-0.064241,-0.2320943,-0.0436783,-0.02042,0.006769,0.004175
1449,0,0,0.9619125,-0.0740047,-0.2590791,-0.0461051,-0.024154,0.008129,0.004832
1450,0,0,0.9532909,-0.0836245,-0.2860881,-0.0489593,-0.028158,0.009536,0.0054
1451,0,0,0.9437118,-0.092527,-0.3132774,-0.051999,-0.032374,0.010903,0.005828
1452,0,0,0.9329882,-0.1002067,-0.3413243,-0.0546741,-0.036791,0.012145,0.00606
1453,0,0,0.921181,-0.10615,-0.3700795,-0.0565607,-0.041336,0.013204,0.006071
1454,0,0,0.9084836,-0.1105217,-0.3989584,-0.0572265,-0.046019,0.014189,0.005921
1455,0,0,0.895886,-0.1146182,-0.4255176,-0.0564428,-0.050767,0.015265,0.005895
1456,0,0,0.884155,-0.120227,-0.4479365,-0.0562872,-0.055661,0.016473,0.006604
1457,0,0,0.8756046,-0.1244146,-0.4631282,-0.0578764,-0.061031,0.017729,0.008546
1458,0,0,0.8708261,-0.1250765,-0.471729,-0.0590735,-0.067168,0.018966,0.011542
1459,0,0,0.8680999,-0.124342,-0.4768413,-0.0597007,-0.074197,0.020218,0.014994
1460,0,0,0.8661997,-0.1239709,-0.4802747,-0.0605435,-0.082009,0.021549,0.018397
1461,0,0,0.8650016,-0.1235718,-0.4824288,-0.0613571,-0.090479,0.022999,0.021615
1462,0,0,0.8645787,-0.1224227,-0.4833937,-0.0620229,-0.09949,0.024571,0.024669
1463,0,0,0.8646498,-0.1207373,-0.4835884,-0.0628125,-0.108978,0.026269,0.027546
1464,0,0,0.8648341,-0.1187596,-0.4836173,-0.0638155,-0.118864,0.028098,0.030168
1465,0,0,0.8649864,-0.1165625,-0.4836989,-0.0651703,-0.129136,0.030078,0.032483
1466,0,0,0.8651755,-0.1140804,-0.4837038,-0.0669902,-0.139779,0.032218,0.034478
1467,0,0,0.8654608,-0.1112478,-0.4835387,-0.0692237,-0.150818,0.034528,0.036176
1468,0,0,0.8659195,-0.1080827,-0.4830427,-0.0719107,-0.16224,0.037004,0.037606
1469,0,0,0.866642,-0.1045294,-0.4820493,-0.0750592,-0.174088,0.039647,0.038803
1470,0,0,0.867705,-0.1005786,-0.4804149,-0.0785705,-0.186331,0.04243,0.039796
1471,0,0,0.8691755,-0.0962192,-0.4780074,-0.0823693,-0.199006,0.045338,0.040615
1472,0,0,0.8710641,-0.0915066,-0.4747756,-0.0863831,-0.212106,0.048342,0.041278
1473,0,0,0.8733658,-0.0864862,-0.4707072,-0.0904831,-0.225605,0.051412,0.041806
1474,0,0,0.8760889,-0.0811212,-0.4657776,-0.094546,-0.239553,0.054529,0.042218
1475,0,0,0.8792253,-0.0754279,-0.4599726,-0.0984834,-0.253938,0.057664,0.042528
1476,0,0,0.8827524,-0.0694712,-0.4532944,-0.1022064,-0.268744,0.060785,0.042739
1477,0,0,0.886612,-0.0633206,-0.4458148,-0.1056354,-0.283946,0.063861,0.042847
1478,0,0,0.8907326,-0.0570384,-0.4376403,-0.1086877,-0.299537,0.066864,0.042835
1479,0,0,0.8950121,-0.0507703,-0.42893,-0.1113313,-0.315486,0.069766,0.042684
1480,0,0,0.8993706,-0.0446674,-0.4198132,-0.1135537,-0.331784,0.072552,0.042377
1481,0,0,0.9037458,-0.038891,-0.4103964,-0.1153508,-0.348408,0.075208,0.041907
1482,0,0,0.9080948,-0.0335676,-0.4007627,-0.1167315,-0.365322,0.077723,0.041274
1483,0,0,0.9124162,-0.0287381,-0.3909211,-0.1176927,-0.382527,0.080096,0.040483
1484,0,0,0.9167188,-0.0244327,-0.380838,-0.1182886,-0.400001,0.082326,0.039542
1485,0,0,0.9209949,-0.020657,-0.3705201,-0.1185603,-0.417705,0.084413,0.038458
1486,0,0,0.9252372,-0.017382,-0.3599736,-0.118546,-0.435639,0.086367,0.037234
1487,0,0,0.9294037,-0.0146256,-0.3492888,-0.118289,-0.453783,0.088199,0.03587
1488,0,0,0.9334719,-0.0124157,-0.3385085,-0.117848,-0.472156,0.089928,0.034371
1489,0,0,0.9374235,-0.0107795,-0.3276655,-0.1172874,-0.490716,0.091565,0.032753
1490,0,0,0.9412623,-0.0096973,-0.3167439,-0.1166385,-0.509434,0.093123,0.031041
1491,0,0,0.9450053,-0.0091011,-0.305683,-0.1159309,-0.528385,0.094615,0.029253
1492,0,0,0.9486371,-0.008923,-0.2945217,-0.1151739,-0.547478,0.096043,0.027428
1493,0,0,0.9521806,-0.0091081,-0.2831861,-0.1143453,-0.56678,0.097416,0.025591
1494,0,0,0.9556734,-0.0095641,-0.271543,-0.1134075,-0.586367,0.098742,0.023773
1495,0,0,0.9590872,-0.0102206,-0.2596621,-0.1123519,-0.605955,0.100007,0.022032
1496,0,0,0.9624852,-0.0110378,-0.2472809,-0.1111429,-0.625883,0.101239,0.020369
1497,0,0,0.9658153,-0.0119354,-0.2345386,-0.109773,-0.64586,0.102428,0.01883
1498,0,0,0.9690968,-0.0128538,-0.2213095,-0.1082058,-0.666068,0.103591,0.017415
1499,0,0,0.9722934,-0.0137601,-0.2076639,-0.1064517,-0.686436,0.104735,0.016137
1500,0,0,0.9753531,-0.0146499,-0.1937565,-0.1045479,-0.706919,0.105869,0.014996
1501,0,0,0.978241,-0.0155487,-0.1796999,-0.1025222,-0.727529,0.10701,0.013995
1502,0,0,0.9809408,-0.0164696,-0.1655349,-0.1004107,-0.748226,0.108169,0.013142
1503,0,0,0.9834538,-0.0173713,-0.1512059,-0.0982535,-0.76901,0.109354,0.012453
1504,0,0,0.9857746,-0.0182196,-0.1366842,-0.0960923,-0.789858,0.110572,0.011939
1505,0,0,0.9878867,-0.019014,-0.122008,-0.0939808,-0.810725,0.111829,0.011612
1506,0,0,0.989778,-0.01976,-0.1072079,-0.0919539,-0.83157,0.113129,0.01148
1507,0,0,0.9914489,-0.0204552,-0.0922207,-0.0900338,-0.852449,0.114483,0.01155
1508,0,0,0.9928881,-0.0210882,-0.0770731,-0.0882519,-0.873288,0.115888,0.011825
1509,0,0,0.994085,-0.0216571,-0.061822,-0.0866261,-0.894035,0.11734,0.012303
1510,0,0,0.995037,-0.0221745,-0.046489,-0.0851389,-0.914728,0.118836,0.012985
1511,0,0,0.9957423,-0.0226496,-0.0311055,-0.0837665,-0.935322,0.120365,0.013875
1512,0,0,0.9962031,-0.0230607,-0.0156804,-0.0824732,-0.955816,0.121914,0.014973
1513,0,0,0.9964225,-0.023392,-0.0002605,-0.0812086,-0.976193,0.12347,0.01628
1514,0,0,0.9964052,-0.0236499,0.0150906,-0.0799351,-0.996415,0.125019,0.017792
1515,0,0,0.9961547,-0.0238839,0.0303524,-0.0786397,-1.016468,0.126558,0.019514
1516,0,0,0.9956709,-0.0241421,0.0455724,-0.0773292,-1.036355,0.128089,0.021464
1517,0,0,0.9949492,-0.0244559,0.0608017,-0.0760355,-1.056084,0.129618,0.023668
1518,0,0,0.9939859,-0.024867,0.0760353,-0.0747824,-1.07559,0.131145,0.026154
1519,0,0,0.9927699,-0.0254363,0.0913972,-0.0735368,-1.094838,0.132667,0.028953
1520,0,0,0.9912818,-0.0261306,0.1070472,-0.0722396,-1.113765,0.134169,0.032083
1521,0,0,0.9894967,-0.0268077,0.1231249,-0.070837,-1.132387,0.135637,0.035563
1522,0,0,0.9874122,-0.0273152,0.1395426,-0.0692752,-1.150622,0.137048,0.039362
1523,0,0,0.9850309,-0.0275565,0.1561835,-0.0675387,-1.168466,0.13839,0.043446
1524,0,0,0.9823754,-0.0275056,0.1728464,-0.0656226,-1.18589,0.139659,0.047754
1525,0,0,0.9794689,-0.0271818,0.1893723,-0.0635604,-1.20288,0.140859,0.052221
1526,0,0,0.9763407,-0.0266491,0.2056185,-0.0613973,-1.219416,0.141994,0.056785
1527,0,0,0.9730296,-0.025985,0.2214373,-0.0591924,-1.235488,0.143074,0.061387
1528,0,0,0.9695717,-0.0252821,0.2367326,-0.0570037,-1.251102,0.144108,0.065979
1529,0,0,0.9660149,-0.0246291,0.2513879,-0.0548894,-1.266222,0.145102,0.07051
1530,0,0,0.9623843,-0.0240577,0.265405,-0.0528942,-1.280846,0.146058,0.074939
1531,0,0,0.9587047,-0.0235894,0.278788,-0.0510519,-1.294973,0.146976,0.079226
1532,0,0,0.955,-0.0232607,0.2915365,-0.0493993,-1.30863,0.14786,0.083338
1533,0,0,0.9513168,-0.0231147,0.3035797,-0.0479728,-1.321786,0.14871,0.087228
1534,0,0,0.9476785,-0.0232104,0.3149237,-0.0467955,-1.334502,0.149537,0.090879
1535,0,0,0.9441314,-0.023614,0.3255031,-0.0458933,-1.34675,0.150349,0.094254
1536,0,0,0.9406928,-0.0244036,0.3353352,-0.0452976,-1.35851,0.151157,0.097322
1537,0,0,0.9373338,-0.0256732,0.3445593,-0.0450023,-1.369857,0.151981,0.10008
1538,0,0,0.9340816,-0.0274309,0.3531464,-0.0450195,-1.380691,0.152821,0.102481
1539,0,0,0.930927,-0.0296259,0.3611673,-0.0453371,-1.391095,0.153679,0.104516
1540,0,0,0.9279009,-0.0321491,0.3685887,-0.045922,-1.401047,0.154539,0.106157
1541,0,0,0.9250454,-0.0349097,0.3753546,-0.0467032,-1.410607,0.155386,0.107391
1542,0,0,0.9224446,-0.0377329,0.3813211,-0.0476063,-1.419753,0.156198,0.108202
1543,0,0,0.9201366,-0.0404412,0.3864633,-0.048572,-1.428552,0.156952,0.108579
1544,0,0,0.9181619,-0.0428189,0.3907547,-0.0495591,-1.436988,0.157615,0.10851
1545,0,0,0.9165457,-0.0447376,0.3941965,-0.0505148,-1.445079,0.158161,0.107988
1546,0,0,0.9153162,-0.0461643,0.3967677,-0.0513877,-1.452853,0.158571,0.107011
1547,0,0,0.9144971,-0.0470901,0.398445,-0.0521477,-1.460288,0.158834,0.105584
1548,0,0,0.9140821,-0.0475912,0.3992534,-0.05278,-1.467404,0.158948,0.103711
1549,0,0,0.9140469,-0.0478267,0.3992417,-0.0532639,-1.474211,0.158915,0.101392
1550,0,0,0.9143442,-0.0479655,0.3985027,-0.0535694,-1.480682,0.158741,0.098647
1551,0,0,0.9149292,-0.0481082,0.3971232,-0.0536966,-1.486835,0.158427,0.095476
1552,0,0,0.9157915,-0.0483315,0.3951117,-0.0536352,-1.492676,0.157969,0.091896
1553,0,0,0.9169237,-0.0486638,0.3924712,-0.0533784,-1.498207,0.157364,0.087933
1554,0,0,0.9183425,-0.0491265,0.3891464,-0.0529038,-1.503438,0.156603,0.083608
1555,0,0,0.9208032,-0.0499433,0.3833199,-0.0518945,-1.508395,0.155683,0.078817
1556,0,0,0.9254073,-0.0509343,0.3722517,-0.049555,-1.513316,0.154701,0.073423
1557,0,0,0.9303656,-0.0545001,0.3594847,-0.0471196,-1.518506,0.153735,0.067552
1558,0,0,0.9356075,-0.0586304,0.3453459,-0.0440161,-1.523752,0.152724,0.061468
1559,0,0,0.9397347,-0.0618518,0.3337523,-0.0410176,-1.528659,0.151588,0.055297
1560,0,0,0.9425413,-0.0655998,0.3252383,-0.0391498,-1.533265,0.150293,0.049234
1561,0,0,0.9460319,-0.0678763,0.3146878,-0.0372575,-1.537871,0.148798,0.043473
1562,0,0,0.9501947,-0.0674106,0.3021822,-0.0356637,-1.542602,0.147139,0.037998
1563,0,0,0.9543434,-0.0661917,0.289235,-0.0345012,-1.547442,0.145448,0.032577
1564,0,0,0.9585805,-0.0654935,0.2751634,-0.0334525,-1.552322,0.143874,0.027006
1565,0,0,0.9629655,-0.0657925,0.2594784,-0.0322429,-1.557212,0.142501,0.021209
1566,0,0,0.9675612,-0.0669159,0.2416667,-0.0307363,-1.56205,0.141365,0.015292
1567,0,0,0.9719789,-0.0684341,0.2229726,-0.0292737,-1.566674,0.140492,0.009491
1568,0,0,0.9758315,-0.069888,0.2051138,-0.0282294,-1.570894,0.139894,0.004033
1569,0,0,0.9790052,-0.0708144,0.1891107,-0.0277741,-1.574546,0.139578,-0.000933
1570,0,0,0.981501,-0.0714118,0.1754004,-0.0281201,-1.577602,0.139534,-0.005419
1571,0,0,0.9834666,-0.0721257,0.1635115,-0.0292461,-1.580132,0.139717,-0.009503
1572,0,0,0.9850141,-0.0730402,0.1531692,-0.0308502,-1.582255,0.140041,-0.013291
1573,0,0,0.986209,-0.0744161,0.1442328,-0.0324183,-1.584087,0.140395,-0.01684
1574,0,0,0.9871779,-0.0760326,0.1362423,-0.0337181,-1.58573,0.140675,-0.020202
1575,0,0,0.9880192,-0.0775569,0.1288491,-0.0346531,-1.587246,0.14082,-0.023416
1576,0,0,0.9887825,-0.0790093,0.1217699,-0.0351955,-1.588678,0.140819,-0.026541
1577,0,0,0.9894834,-0.0804004,0.1148944,-0.0354664,-1.590062,0.140688,-0.029605
1578,0,0,0.9904998,-0.0795639,0.1069451,-0.0338017,-1.591501,0.140243,-0.032371
1579,0,0,0.9915617,-0.0771696,0.099242,-0.0316435,-1.59277,0.139438,-0.034857
1580,0,0,0.9923717,-0.0738195,0.0942011,-0.0295864,-1.593795,0.138296,-0.037185
1581,0,0,0.9932131,-0.0692172,0.0893045,-0.0275937,-1.594694,0.136966,-0.03942
1582,0,0,0.9941422,-0.0638567,0.0833999,-0.0254573,-1.595553,0.135646,-0.041574
1583,0,0,0.994918,-0.0588946,0.0781362,-0.0237574,-1.59635,0.134478,-0.043627
1584,0,0,0.9955227,-0.0545188,0.0738467,-0.0225602,-1.597062,0.133477,-0.045546
1585,0,0,0.9960722,-0.0502235,0.0697067,-0.021419,-1.597681,0.132559,-0.04731
1586,0,0,0.9965602,-0.0458504,0.0659773,-0.0203148,-1.598196,0.131631,-0.048951
1587,0,0,0.9969698,-0.0413649,0.0629924,-0.0192915,-1.598627,0.130651,-0.050517
1588,0,0,0.9973574,-0.0366165,0.0600348,-0.0182609,-1.599018,0.12964,-0.052037
1589,0,0,0.9977161,-0.0318333,0.0570192,-0.0172679,-1.599388,0.128666,-0.053509
1590,0,0,0.9980115,-0.0274752,0.0542807,-0.0164869,-1.599729,0.127796,-0.054905
1591,0,0,0.9982455,-0.0238131,0.0518307,-0.0158892,-1.60002,0.127066,-0.056193
1592,0,0,0.9984186,-0.0208479,0.0498588,-0.0154818,-1.600242,0.126474,-0.057366
1593,0,0,0.9985448,-0.0185252,0.0483023,-0.0152338,-1.600404,0.125986,-0.058443
1594,0,0,0.9986448,-0.0166564,0.0469291,-0.0151272,-1.600531,0.125567,-0.059445
1595,0,1,0.9987621,-0.0144053,0.0451683,-0.0150534,-1.600644,0.125193,-0.060397
1596,0,1,0.9988545,-0.012796,0.0435888,-0.0150367,-1.600747,0.124841,-0.061318
1597,0,1,0.9989343,-0.0115919,0.0420595,-0.0150637,-1.600841,0.124493,-0.06222
1598,0,1,0.9990069,-0.0104945,0.0405872,-0.0150991,-1.600926,0.124149,-0.063104
1599,0,1,0.9990762,-0.0094673,0.0390959,-0.0151222,-1.600999,0.123815,-0.063969
1600,0,1,0.999141,-0.0085884,0.0376071,-0.015139,-1.601054,0.123494,-0.064811
1601,0,1,0.9991996,-0.0079036,0.0361688,-0.0151496,-1.601082,0.123182,-0.065625
1602,0,1,0.9992476,-0.0073888,0.0349335,-0.0151489,-1.601079,0.12288,-0.066403
1603,0,1,0.99928,-0.0070277,0.0340572,-0.0151749,-1.601051,0.122583,-0.06716
1604,0,1,0.9993015,-0.0068304,0.0334439,-0.0152096,-1.601012,0.12229,-0.067897
1605,0,1,0.9993178,-0.0067663,0.032957,-0.0152385,-1.600968,0.121992,-0.068625
1606,0,1,0.9993317,-0.0067896,0.0325093,-0.0152778,-1.600919,0.121687,-0.069345
1607,0,1,0.999345,-0.0068199,0.0320684,-0.0153202,-1.600864,0.121374,-0.070055
1608,0,1,0.999358,-0.0068169,0.031639,-0.0153644,-1.600804,0.121055,-0.070757
1609,0,1,0.9993699,-0.0068197,0.0312353,-0.0154215,-1.600738,0.120731,-0.071449
1610,0,1,0.9993802,-0.0068483,0.0308612,-0.0154881,-1.600668,0.120398,-0.072134
1611,0,1,0.9993904,-0.0068482,0.0304865,-0.0155746,-1.600595,0.120055,-0.072815
1612,0,1,0.9994003,-0.0068005,0.0301153,-0.0156809,-1.60052,0.119708,-0.073489
1613,0,1,0.9994095,-0.0067372,0.0297631,-0.0157944,-1.600442,0.119354,-0.074158
1614,1,1,0.9994203,-0.0066776,0.0293454,-0.0159129,-1.600531,0.125567,-0.059445
1615,1,1,0.9994327,-0.0066145,0.0288683,-0.0160384,-1.600531,0.125567,-0.059445
1616,1,1,0.9994451,-0.0065304,0.02839,-0.0161556,-1.600531,0.125567,-0.059445
1617,1,1,0.9994562,-0.006422,0.0279605,-0.0162597,-1.600531,0.125567,-0.059445
1618,1,1,0.9994667,-0.0063344,0.0275492,-0.0163463,-1.600531,0.125567,-0.059445
1619,1,1,0.9994767,-0.0063002,0.027146,-0.0164259,-1.600531,0.125567,-0.059445
1620,1,1,0.9994862,-0.0063024,0.0267541,-0.0164886,-1.600531,0.125567,-0.059445
1621,1,1,0.9994949,-0.006283,0.0264074,-0.0165242,-1.600531,0.125567,-0.059445
1622,1,1,0.9995013,-0.0062555,0.026153,-0.0165562,-1.600531,0.125567,-0.059445
1623,1,1,0.9995048,-0.0062711,0.0260047,-0.0165725,-1.600531,0.125567,-0.059445
1624,1,1,0.9995077,-0.0062846,0.0258781,-0.0165948,-1.600531,0.125567,-0.059445
1625,1,1,0.999509,-0.0062751,0.0257964,-0.0166417,-1.600531,0.125567,-0.059445
1626,1,1,0.9995085,-0.0062681,0.0257772,-0.0167049,-1.600531,0.125567,-0.059445
1627,1,1,0.9995077,-0.0062381,0.0257696,-0.0167763,-1.600531,0.125567,-0.059445
1628,1,1,0.9995074,-0.0061941,0.0257315,-0.0168691,-1.600531,0.125567,-0.059445
1629,1,1,0.9995086,-0.006144,0.0256193,-0.0169847,-1.600531,0.125567,-0.059445
1630,1,1,0.9995116,-0.0060438,0.0254439,-0.0171099,-1.600531,0.125567,-0.059445
1631,1,1,0.9995142,-0.005923,0.0252741,-0.0172446,-1.600531,0.125567,-0.059445
1632,1,1,0.9995145,-0.0057519,0.0252001,-0.0173958,-1.600531,0.125567,-0.059445
1633,1,1,0.9995148,-0.0054937,0.0251357,-0.0175583,-1.600531,0.125567,-0.059445
1634,1,1,0.9995186,-0.0051717,0.0249328,-0.0177235,-1.600531,0.125567,-0.059445
1635,1,1,0.9995262,-0.0048186,0.0245729,-0.0178964,-1.600531,0.125567,-0.059445
1636,1,1,0.9995356,-0.0044621,0.0241262,-0.0180769,-1.600531,0.125567,-0.059445
1637,1,1,0.9995452,-0.0040611,0.0236413,-0.0182777,-1.600531,0.125567,-0.059445
1638,1,1,0.9995537,-0.0036575,0.0231643,-0.0185055,-1.600531,0.125567,-0.059445
1639,1,1,0.9995633,-0.0033431,0.0226153,-0.0187244,-1.600531,0.125567,-0.059445
1640,1,1,0.9995745,-0.003121,0.0219942,-0.0189017,-1.600531,0.125567,-0.059445
1641,1,1,0.9995871,-0.0029532,0.0213334,-0.0190217,-1.600531,0.125567,-0.059445
1642,1,1,0.9995974,-0.0028547,0.0207637,-0.0191276,-1.600531,0.125567,-0.059445
1643,1,1,0.999603,-0.0028362,0.0203829,-0.0192432,-1.600531,0.125567,-0.059445
1644,1,1,0.9996068,-0.0028719,0.0200848,-0.0193504,-1.600531,0.125567,-0.059445
1645,1,1,0.999613,-0.0029296,0.0196889,-0.0194326,-1.600531,0.125567,-0.059445
1646,1,1,0.9996219,-0.0030298,0.0191396,-0.0195086,-1.600531,0.125567,-0.059445
1647,1,1,0.9996285,-0.0030901,0.0186724,-0.0196079,-1.600531,0.125567,-0.059445
1648,1,1,0.9996316,-0.0030313,0.0183767,-0.0197453,-1.600531,0.125567,-0.059445
1649,1,1,0.999635,-0.0028706,0.0180193,-0.0199244,-1.600531,0.125567,-0.059445
1650,1,1,0.9996427,-0.0026754,0.0173502,-0.0201595,-1.600531,0.125567,-0.059445
1651,1,1,0.9996536,-0.0024815,0.0163875,-0.0204438,-1.600531,0.125567,-0.059445
1652,1,1,0.9996653,-0.0023039,0.0152957,-0.0207385,-1.600531,0.125567,-0.059445
1653,1,1,0.9996757,-0.0021088,0.0142183,-0.0210218,-1.600531,0.125567,-0.059445
1654,1,1,0.999684,-0.0019386,0.0132119,-0.0212939,-1.600531,0.125567,-0.059445
1655,1,1,0.9996914,-0.0017684,0.0122512,-0.0215432,-1.600531,0.125567,-0.059445
1656,1,1,0.9996985,-0.0016311,0.01126,-0.0217616,-1.600531,0.125567,-0.059445
1657,1,1,0.9997045,-0.001588,0.0102908,-0.0219639,-1.600531,0.125567,-0.059445
1658,1,1,0.9997087,-0.0016469,0.0094593,-0.0221459,-1.600531,0.125567,-0.059445
1659,1,1,0.9997105,-0.0017461,0.0088579,-0.0223064,-1.600531,0.125567,-0.059445
1660,1,1,0.9997105,-0.0018367,0.0084063,-0.0224692,-1.600531,0.125567,-0.059445
1661,1,1,0.9997089,-0.0019163,0.0080419,-0.0226708,-1.600531,0.125567,-0.059445
1662,1,1,0.9997064,-0.0019695,0.00762,-0.0229162,-1.600531,0.125567,-0.059445
1663,1,1,0.9997042,-0.002007,0.0070443,-0.0231957,-1.600531,0.125567,-0.059445
1664,1,1,0.999701,-0.0020585,0.0063854,-0.0235113,-1.600531,0.125567,-0.059445
1665,1,1,0.9996973,-0.002151,0.0056666,-0.0238482,-1.600531,0.125567,-0.059445
1666,1,1,0.9996927,-0.0022462,0.004902,-0.0241957,-1.600531,0.125567,-0.059445
1667,1,1,0.9996877,-0.0023471,0.0041082,-0.0245403,-1.600531,0.125567,-0.059445
1668,1,1,0.9996826,-0.0024805,0.0032298,-0.0248639,-1.600531,0.125567,-0.059445
1669,1,1,0.9996772,-0.0026512,0.0023507,-0.0251603,-1.600531,0.125567,-0.059445
1670,1,1,0.9996717,-0.0028395,0.0015591,-0.0254175,-1.600531,0.125567,-0.059445
1671,1,1,0.9996666,-0.0030214,0.0008193,-0.0256337,-1.600531,0.125567,-0.059445
1672,1,1,0.9996613,-0.0032283,6.71e-05,-0.0258231,-1.600531,0.125567,-0.059445
1673,1,1,0.999656,-0.0034801,-0.0007419,-0.0259856,-1.600531,0.125567,-0.059445
1674,1,1,0.9996506,-0.003759,-0.0016288,-0.0261133,-1.600531,0.125567,-0.059445
1675,1,1,0.9996446,-0.0040365,-0.0026352,-0.0262196,-1.600531,0.125567,-0.059445
1676,1,1,0.9996371,-0.0042908,-0.0036788,-0.026339,-1.600531,0.125567,-0.059445
1677,1,1,0.9996285,-0.0045184,-0.0047181,-0.0264606,-1.600531,0.125567,-0.059445
1678,1,1,0.9996187,-0.0047155,-0.0057594,-0.0265894,-1.600531,0.125567,-0.059445
1679,1,1,0.9996074,-0.0049172,-0.0068273,-0.0267259,-1.600531,0.125567,-0.059445
1680,1,1,0.9995949,-0.0051096,-0.0078853,-0.026864,-1.600531,0.125567,-0.059445
1681,1,1,0.9995813,-0.0052932,-0.0089513,-0.0270034,-1.600531,0.125567,-0.059445
1682,1,1,0.9995657,-0.0054798,-0.0101032,-0.0271388,-1.600531,0.125567,-0.059445
1683,1,1,0.9995465,-0.0056789,-0.0114488,-0.0272679,-1.600531,0.125567,-0.059445
1684,1,1,0.9995226,-0.0058689,-0.0129812,-0.0274165,-1.600531,0.125567,-0.059445
1685,1,1,0.9994927,-0.0060341,-0.0147165,-0.0275945,-1.600531,0.125567,-0.059445
1686,1,1,0.9994533,-0.0062289,-0.0167382,-0.0278228,-1.600531,0.125567,-0.059445
1687,1,1,0.9994023,-0.0064921,-0.0190842,-0.028084,-1.600531,0.125567,-0.059445
1688,1,1,0.9993364,-0.0068474,-0.021747,-0.0284088,-1.600531,0.125567,-0.059445
1689,0,0,0.9992431,-0.0074097,-0.0250556,-0.0288201,-1.600552,0.125575,-0.059436
1690,0,0,0.999123,-0.0081013,-0.0287414,-0.0293529,-1.600602,0.125595,-0.05942
1691,0,0,0.9989662,-0.0089453,-0.0329375,-0.0300266,-1.600702,0.125628,-0.059399
1692,0,0,0.9987615,-0.0099446,-0.0377355,-0.0308628,-1.600886,0.125675,-0.059377
1693,0,0,0.9984892,-0.0111094,-0.0433963,-0.0318229,-1.601189,0.125742,-0.059361
1694,0,0,0.9981276,-0.0124517,-0.050014,-0.0329372,-1.601647,0.125837,-0.059356
1695,0,0,0.997655,-0.014101,-0.0575669,-0.0342314,-1.602315,0.125991,-0.059368
1696,0,0,0.9969907,-0.0163078,-0.0669172,-0.0355789,-1.603227,0.126225,-0.0594
1697,0,0,0.9960827,-0.0189905,-0.0780205,-0.037032,-1.604319,0.126515,-0.059421
1698,0,0,0.9949477,-0.0219716,-0.0899634,-0.0387682,-1.60549,0.126823,-0.059383
1699,0,0,0.9936649,-0.0251882,-0.1014718,-0.0412221,-1.606803,0.127156,-0.05927
