seq,is_zvw,instant_quiet,qw,qx,qy,qz,pos_x,pos_y,pos_z
33295,1,1,0.9998468,-0.0084186,0.0153517,-3.65e-05,0.0,0.0,0.0
33296,1,1,0.9998465,-0.0084232,0.0153665,-4.46e-05,0.0,0.0,0.0
33297,1,1,0.9998462,-0.0084281,0.015381,-5.26e-05,0.0,0.0,0.0
33298,1,1,0.999846,-0.0084326,0.0153912,-6.08e-05,0.0,0.0,0.0
33299,1,1,0.999846,-0.0084345,0.0153938,-6.9e-05,0.0,0.0,0.0
33300,1,1,0.9998459,-0.0084367,0.0153959,-7.7e-05,0.0,0.0,0.0
33301,1,1,0.9998458,-0.0084312,0.0154081,-9.04e-05,0.0,0.0,0.0
33302,1,1,0.9998456,-0.0084284,0.0154197,-9.84e-05,0.0,0.0,0.0
33303,1,1,0.9998454,-0.0084306,0.0154313,-0.0001065,0.0,0.0,0.0
33304,1,1,0.9998453,-0.0084372,0.0154356,-0.0001147,0.0,0.0,0.0
33305,1,1,0.9998451,-0.008444,0.0154424,-0.0001256,0.0,0.0,0.0
33306,1,1,0.9998448,-0.0084435,0.0154616,-0.0001364,0.0,0.0,0.0
33307,1,1,0.9998445,-0.0084505,0.0154809,-0.0001446,0.0,0.0,0.0
33308,1,1,0.9998443,-0.0084547,0.015489,-0.0001554,0.0,0.0,0.0
33309,1,1,0.9998441,-0.0084591,0.015498,-0.0001636,0.0,0.0,0.0
33310,1,1,0.9998442,-0.0084584,0.0154941,-0.000177,0.0,0.0,0.0
33311,1,1,0.9998443,-0.0084576,0.015485,-0.0001851,0.0,0.0,0.0
33312,1,1,0.9998443,-0.0084544,0.015491,-0.0001985,0.0,0.0,0.0
33313,1,1,0.9998442,-0.0084538,0.0154961,-0.0002145,0.0,0.0,0.0
33314,1,1,0.9998444,-0.0084557,0.0154837,-0.0002251,0.0,0.0,0.0
33315,1,1,0.9998446,-0.0084575,0.0154698,-0.0002332,0.0,0.0,0.0
33316,1,1,0.9998446,-0.0084645,0.0154638,-0.0002413,0.0,0.0,0.0
33317,1,1,0.9998446,-0.0084817,0.0154575,-0.0002467,0.0,0.0,0.0
33318,1,1,0.9998444,-0.0085029,0.0154587,-0.0002494,0.0,0.0,0.0
33319,1,1,0.999844,-0.0085143,0.0154747,-0.0002575,0.0,0.0,0.0
33320,1,1,0.9998436,-0.0085286,0.0154929,-0.0002655,0.0,0.0,0.0
33321,1,1,0.9998432,-0.0085469,0.015506,-0.0002735,0.0,0.0,0.0
33322,1,1,0.9998428,-0.0085597,0.0155251,-0.0002818,0.0,0.0,0.0
33323,1,1,0.9998426,-0.0085733,0.0155306,-0.0002898,0.0,0.0,0.0
33324,1,1,0.9998425,-0.0085856,0.0155363,-0.0003007,0.0,0.0,0.0
33325,1,1,0.9998421,-0.0086004,0.0155498,-0.0003117,0.0,0.0,0.0
33326,1,1,0.9998419,-0.0086113,0.0155557,-0.0003225,0.0,0.0,0.0
33327,1,1,0.9998418,-0.0086096,0.0155641,-0.0003358,0.0,0.0,0.0
33328,1,1,0.9998416,-0.0086128,0.0155722,-0.0003492,0.0,0.0,0.0
33329,1,1,0.9998414,-0.0086205,0.0155844,-0.00036,0.0,0.0,0.0
33330,1,1,0.9998411,-0.0086259,0.0156018,-0.0003707,0.0,0.0,0.0
33331,1,1,0.9998409,-0.0086259,0.0156117,-0.0003816,0.0,0.0,0.0
33332,1,1,0.9998407,-0.0086353,0.0156194,-0.0003926,0.0,0.0,0.0
33333,1,1,0.9998405,-0.0086426,0.0156295,-0.0004035,0.0,0.0,0.0
33334,1,1,0.9998404,-0.0086404,0.0156396,-0.0004142,0.0,0.0,0.0
33335,1,1,0.9998401,-0.0086357,0.0156517,-0.0004276,0.0,0.0,0.0
33336,1,1,0.9998398,-0.0086409,0.0156685,-0.0004437,0.0,0.0,0.0
33337,1,1,0.9998396,-0.0086509,0.0156769,-0.0004571,0.0,0.0,0.0
33338,1,1,0.9998396,-0.0086528,0.0156754,-0.0004653,0.0,0.0,0.0
33339,1,1,0.9998397,-0.0086524,0.0156716,-0.0004761,0.0,0.0,0.0
33340,1,1,0.9998398,-0.0086471,0.0156657,-0.0004896,0.0,0.0,0.0
33341,1,1,0.9998399,-0.0086469,0.0156572,-0.0004977,0.0,0.0,0.0
33342,1,1,0.9998397,-0.0086615,0.0156606,-0.0005084,0.0,0.0,0.0
33343,1,1,0.9998395,-0.0086754,0.0156661,-0.0005192,0.0,0.0,0.0
33344,1,1,0.9998394,-0.0086817,0.015672,-0.0005301,0.0,0.0,0.0
33345,1,1,0.9998392,-0.0086916,0.0156756,-0.0005382,0.0,0.0,0.0
33346,1,1,0.9998392,-0.0086913,0.0156744,-0.0005515,0.0,0.0,0.0
33347,1,1,0.9998394,-0.0086809,0.0156682,-0.0005567,0.0,0.0,0.0
33348,1,1,0.9998395,-0.0086757,0.0156645,-0.00057,0.0,0.0,0.0
33349,1,1,0.9998395,-0.0086701,0.0156688,-0.0005808,0.0,0.0,0.0
33350,1,1,0.9998395,-0.0086621,0.0156748,-0.0005889,0.0,0.0,0.0
33351,1,1,0.9998393,-0.0086566,0.0156855,-0.0005996,0.0,0.0,0.0
33352,1,1,0.9998393,-0.0086613,0.0156858,-0.000613,0.0,0.0,0.0
33353,1,1,0.9998394,-0.0086631,0.015682,-0.0006212,0.0,0.0,0.0
33354,1,1,0.9998395,-0.0086574,0.0156786,-0.0006294,0.0,0.0,0.0
33355,1,1,0.9998395,-0.0086498,0.0156775,-0.0006348,0.0,0.0,0.0
33356,1,1,0.9998396,-0.0086475,0.0156738,-0.00064,0.0,0.0,0.0
33357,1,1,0.9998397,-0.0086422,0.0156728,-0.0006454,0.0,0.0,0.0
33358,1,1,0.9998397,-0.0086442,0.0156667,-0.000651,0.0,0.0,0.0
33359,1,1,0.9998396,-0.0086612,0.0156634,-0.0006565,0.0,0.0,0.0
33360,1,1,0.9998394,-0.0086781,0.0156649,-0.000662,0.0,0.0,0.0
33361,1,1,0.9998393,-0.008692,0.0156678,-0.0006674,0.0,0.0,0.0
33362,1,1,0.9998394,-0.0086789,0.015668,-0.0006699,0.0,0.0,0.0
33363,1,1,0.9998395,-0.0086776,0.0156615,-0.0006775,0.0,0.0,0.0
33364,1,1,0.9998394,-0.0086996,0.0156553,-0.0006855,0.0,0.0,0.0
33365,1,1,0.9998394,-0.0087131,0.0156459,-0.0006964,0.0,0.0,0.0
33366,1,1,0.9998397,-0.0087149,0.0156294,-0.0007044,0.0,0.0,0.0
33367,1,1,0.9998398,-0.0087243,0.0156103,-0.0007151,0.0,0.0,0.0
33368,1,1,0.9998401,-0.0087252,0.0155889,-0.0007206,0.0,0.0,0.0
33369,1,1,0.9998403,-0.0087216,0.0155831,-0.0007233,0.0,0.0,0.0
33370,1,1,0.9998404,-0.0087205,0.0155795,-0.0007287,0.0,0.0,0.0
33371,1,1,0.9998404,-0.0087262,0.0155732,-0.0007423,0.0,0.0,0.0
33372,1,1,0.9998406,-0.008729,0.0155648,-0.0007559,0.0,0.0,0.0
33373,1,1,0.9998409,-0.0087195,0.0155512,-0.0007669,0.0,0.0,0.0
33374,1,1,0.9998411,-0.0087129,0.0155377,-0.000775,0.0,0.0,0.0
33375,1,1,0.9998412,-0.0087114,0.0155294,-0.0007832,0.0,0.0,0.0
33376,1,1,0.9998412,-0.0087198,0.0155284,-0.0007913,0.0,0.0,0.0
33377,1,1,0.9998413,-0.0087187,0.0155226,-0.0007967,0.0,0.0,0.0
33378,1,1,0.9998415,-0.0087053,0.0155126,-0.0008047,0.0,0.0,0.0
33379,1,1,0.9998417,-0.0086946,0.0155027,-0.00081,0.0,0.0,0.0
33380,1,1,0.9998418,-0.0086886,0.0155019,-0.000818,0.0,0.0,0.0
33381,1,1,0.9998418,-0.0086849,0.0155035,-0.0008288,0.0,0.0,0.0
33382,1,1,0.9998418,-0.0086812,0.0155056,-0.0008343,0.0,0.0,0.0
33383,1,1,0.9998419,-0.0086806,0.0155033,-0.0008424,0.0,0.0,0.0
33384,1,1,0.9998419,-0.0086816,0.0155013,-0.0008507,0.0,0.0,0.0
33385,1,1,0.9998417,-0.0086929,0.0155071,-0.0008617,0.0,0.0,0.0
33386,1,1,0.9998415,-0.0086915,0.0155124,-0.00087,0.0,0.0,0.0
33387,1,1,0.9998416,-0.0086879,0.0155123,-0.0008809,0.0,0.0,0.0
33388,1,1,0.9998415,-0.0086895,0.0155142,-0.000889,0.0,0.0,0.0
33389,1,1,0.9998414,-0.0086937,0.0155187,-0.0008971,0.0,0.0,0.0
33390,1,1,0.9998413,-0.0086956,0.0155259,-0.0009052,0.0,0.0,0.0
33391,1,1,0.9998411,-0.0086948,0.0155382,-0.0009133,0.0,0.0,0.0
33392,1,1,0.999841,-0.0086941,0.0155449,-0.0009239,0.0,0.0,0.0
33393,1,1,0.999841,-0.008696,0.015544,-0.0009374,0.0,0.0,0.0
33394,1,1,0.999841,-0.008695,0.0155387,-0.0009509,0.0,0.0,0.0
33395,1,1,0.9998411,-0.0086943,0.015536,-0.000959,0.0,0.0,0.0
33396,1,1,0.9998411,-0.0086884,0.0155377,-0.000967,0.0,0.0,0.0
33397,1,1,0.999841,-0.0086884,0.0155423,-0.0009803,0.0,0.0,0.0
33398,1,1,0.9998411,-0.0086775,0.0155423,-0.0009857,0.0,0.0,0.0
33399,1,1,0.9998412,-0.0086693,0.01554,-0.0009912,0.0,0.0,0.0
33400,1,1,0.9998412,-0.0086715,0.0155383,-0.0009994,0.0,0.0,0.0
33401,1,1,0.9998413,-0.0086789,0.0155313,-0.0010103,0.0,0.0,0.0
33402,1,1,0.9998414,-0.0086833,0.0155215,-0.0010158,0.0,0.0,0.0
33403,1,1,0.9998415,-0.0086825,0.0155119,-0.0010241,0.0,0.0,0.0
33404,1,1,0.9998414,-0.0086871,0.0155125,-0.001035,0.0,0.0,0.0
33405,1,1,0.9998413,-0.0086895,0.0155157,-0.001043,0.0,0.0,0.0
33406,1,1,0.9998412,-0.0086893,0.0155211,-0.0010536,0.0,0.0,0.0
33407,1,1,0.9998412,-0.0086863,0.0155293,-0.0010564,0.0,0.0,0.0
33408,1,1,0.999841,-0.0086834,0.0155376,-0.0010618,0.0,0.0,0.0
33409,1,1,0.9998408,-0.008688,0.0155482,-0.0010673,0.0,0.0,0.0
33410,1,1,0.9998406,-0.0086913,0.0155627,-0.0010702,0.0,0.0,0.0
33411,1,1,0.9998401,-0.0087002,0.0155876,-0.0010811,0.0,0.0,0.0
33412,1,1,0.9998396,-0.0087098,0.0156119,-0.0010945,0.0,0.0,0.0
33413,1,1,0.9998393,-0.0087263,0.0156236,-0.0011053,0.0,0.0,0.0
33414,1,1,0.9998393,-0.008732,0.0156183,-0.0011164,0.0,0.0,0.0
33415,1,1,0.9998394,-0.0087379,0.0156076,-0.0011301,0.0,0.0,0.0
33416,1,1,0.9998395,-0.0087394,0.0156019,-0.0011409,0.0,0.0,0.0
33417,1,1,0.9998394,-0.0087332,0.0156091,-0.0011464,0.0,0.0,0.0
33418,1,1,0.9998394,-0.0087369,0.0156109,-0.0011546,0.0,0.0,0.0
33419,1,1,0.9998392,-0.0087449,0.0156128,-0.0011656,0.0,0.0,0.0
33420,1,1,0.9998391,-0.0087459,0.0156223,-0.0011766,0.0,0.0,0.0
33421,1,1,0.9998388,-0.0087419,0.0156386,-0.0011874,0.0,0.0,0.0
33422,1,1,0.9998387,-0.0087379,0.0156494,-0.0011983,0.0,0.0,0.0
33423,1,1,0.9998387,-0.0087367,0.0156534,-0.0012118,0.0,0.0,0.0
33424,1,1,0.9998386,-0.0087408,0.0156525,-0.0012227,0.0,0.0,0.0
33425,1,1,0.9998385,-0.0087425,0.0156592,-0.0012335,0.0,0.0,0.0
33426,1,1,0.9998384,-0.008739,0.0156675,-0.0012468,0.0,0.0,0.0
33427,1,1,0.9998382,-0.0087378,0.0156757,-0.0012549,0.0,0.0,0.0
33428,1,1,0.9998381,-0.0087468,0.0156816,-0.0012684,0.0,0.0,0.0
33429,1,1,0.9998378,-0.0087574,0.0156922,-0.0012766,0.0,0.0,0.0
33430,1,1,0.9998376,-0.0087682,0.0156932,-0.0012822,0.0,0.0,0.0
33431,1,1,0.9998377,-0.0087738,0.0156863,-0.0012957,0.0,0.0,0.0
33432,1,1,0.9998378,-0.0087672,0.0156821,-0.0013038,0.0,0.0,0.0
33433,1,1,0.9998378,-0.0087682,0.0156806,-0.001312,0.0,0.0,0.0
33434,1,1,0.9998378,-0.0087763,0.0156743,-0.0013256,0.0,0.0,0.0
33435,1,1,0.9998378,-0.0087819,0.0156711,-0.0013421,0.0,0.0,0.0
33436,1,1,0.9998379,-0.0087858,0.0156653,-0.0013502,0.0,0.0,0.0
33437,1,1,0.9998378,-0.0087794,0.0156667,-0.001361,0.0,0.0,0.0
33438,1,1,0.9998377,-0.0087806,0.0156731,-0.0013745,0.0,0.0,0.0
33439,1,1,0.9998376,-0.0087866,0.0156766,-0.00138,0.0,0.0,0.0
33440,1,1,0.9998374,-0.0087918,0.0156846,-0.0013882,0.0,0.0,0.0
33441,1,1,0.9998371,-0.008802,0.0156975,-0.0013964,0.0,0.0,0.0
33442,1,1,0.9998369,-0.0088068,0.0157077,-0.0014047,0.0,0.0,0.0
33443,1,1,0.9998368,-0.0088099,0.015708,-0.0014182,0.0,0.0,0.0
33444,1,1,0.9998367,-0.008823,0.0157089,-0.0014317,0.0,0.0,0.0
33445,1,1,0.9998366,-0.0088304,0.0157124,-0.0014427,0.0,0.0,0.0
33446,1,1,0.9998363,-0.0088402,0.0157154,-0.001451,0.0,0.0,0.0
33447,1,1,0.9998363,-0.0088501,0.0157156,-0.0014564,0.0,0.0,0.0
33448,1,1,0.9998361,-0.0088503,0.0157254,-0.0014619,0.0,0.0,0.0
33449,1,1,0.9998359,-0.0088479,0.0157404,-0.00147,0.0,0.0,0.0
33450,1,1,0.9998358,-0.0088483,0.0157478,-0.0014781,0.0,0.0,0.0
33451,1,1,0.9998357,-0.0088558,0.0157473,-0.0014862,0.0,0.0,0.0
33452,1,1,0.9998357,-0.0088602,0.0157493,-0.0014972,0.0,0.0,0.0
33453,1,1,0.9998356,-0.0088568,0.0157466,-0.0015081,0.0,0.0,0.0
33454,1,1,0.9998358,-0.0088589,0.0157335,-0.0015216,0.0,0.0,0.0
33455,1,1,0.9998359,-0.0088609,0.0157258,-0.0015325,0.0,0.0,0.0
33456,1,1,0.999836,-0.0088626,0.0157157,-0.0015408,0.0,0.0,0.0
33457,1,1,0.9998363,-0.0088615,0.0157032,-0.0015492,0.0,0.0,0.0
33458,1,1,0.9998364,-0.0088613,0.0156908,-0.0015574,0.0,0.0,0.0
33459,1,1,0.9998366,-0.0088588,0.0156836,-0.0015629,0.0,0.0,0.0
33460,1,1,0.9998366,-0.0088633,0.0156761,-0.001571,0.0,0.0,0.0
33461,1,1,0.9998368,-0.0088658,0.0156637,-0.0015792,0.0,0.0,0.0
33462,1,1,0.999837,-0.0088632,0.0156517,-0.0015847,0.0,0.0,0.0
33463,1,1,0.999837,-0.0088609,0.0156476,-0.0015902,0.0,0.0,0.0
33464,1,1,0.999837,-0.0088656,0.0156485,-0.0016037,0.0,0.0,0.0
33465,1,1,0.9998369,-0.0088725,0.0156468,-0.0016146,0.0,0.0,0.0
33466,1,1,0.999837,-0.0088741,0.0156424,-0.0016256,0.0,0.0,0.0
33467,1,1,0.999837,-0.0088711,0.0156406,-0.0016339,0.0,0.0,0.0
33468,1,1,0.999837,-0.0088709,0.015644,-0.0016367,0.0,0.0,0.0
33469,1,1,0.9998369,-0.0088708,0.0156463,-0.0016474,0.0,0.0,0.0
33470,1,1,0.9998369,-0.0088678,0.0156492,-0.0016556,0.0,0.0,0.0
33471,1,1,0.9998369,-0.0088676,0.0156495,-0.0016611,0.0,0.0,0.0
33472,1,1,0.9998369,-0.0088679,0.0156476,-0.0016691,0.0,0.0,0.0
33473,1,1,0.9998369,-0.0088734,0.0156435,-0.0016772,0.0,0.0,0.0
33474,1,1,0.999837,-0.0088758,0.0156319,-0.0016855,0.0,0.0,0.0
33475,1,1,0.9998371,-0.0088801,0.0156257,-0.0016992,0.0,0.0,0.0
33476,1,1,0.9998372,-0.0088822,0.0156215,-0.0017074,0.0,0.0,0.0
33477,1,1,0.9998369,-0.0088889,0.0156246,-0.0017129,0.0,0.0,0.0
33478,1,1,0.9998369,-0.0089009,0.0156226,-0.0017183,0.0,0.0,0.0
33479,1,1,0.9998368,-0.0089102,0.0156211,-0.0017265,0.0,0.0,0.0
33480,1,1,0.9998367,-0.0089149,0.0156222,-0.0017347,0.0,0.0,0.0
33481,1,1,0.9998367,-0.0089223,0.0156206,-0.0017454,0.0,0.0,0.0
33482,1,1,0.9998366,-0.0089291,0.0156218,-0.0017509,0.0,0.0,0.0
33483,1,1,0.9998366,-0.0089381,0.0156205,-0.0017538,0.0,0.0,0.0
33484,1,1,0.9998367,-0.0089418,0.0156115,-0.0017594,0.0,0.0,0.0
33485,1,1,0.9998367,-0.0089454,0.0156028,-0.0017624,0.0,0.0,0.0
33486,1,1,0.9998369,-0.0089517,0.0155863,-0.0017706,0.0,0.0,0.0
33487,1,1,0.9998369,-0.0089588,0.0155802,-0.0017814,0.0,0.0,0.0
33488,1,1,0.9998369,-0.0089604,0.0155814,-0.001795,0.0,0.0,0.0
33489,1,1,0.9998367,-0.0089621,0.0155896,-0.0018031,0.0,0.0,0.0
33490,1,1,0.9998366,-0.0089638,0.0155986,-0.0018085,0.0,0.0,0.0
33491,1,1,0.9998365,-0.0089681,0.0155998,-0.0018194,0.0,0.0,0.0
33492,1,1,0.9998363,-0.0089741,0.0156012,-0.0018223,0.0,0.0,0.0
33493,1,1,0.9998363,-0.0089848,0.0156026,-0.001828,0.0,0.0,0.0
33494,1,1,0.9998361,-0.0090004,0.0155986,-0.0018364,0.0,0.0,0.0
33495,1,1,0.999836,-0.0090159,0.0156001,-0.0018394,0.0,0.0,0.0
33496,1,1,0.9998358,-0.0090345,0.0155984,-0.0018449,0.0,0.0,0.0
33497,1,1,0.9998358,-0.0090449,0.0155971,-0.0018504,0.0,0.0,0.0
33498,1,1,0.9998358,-0.0090501,0.0155911,-0.0018588,0.0,0.0,0.0
